HES-IDF-A,HES-IDF-A,10.100.101.51,172.16.20.4,Brocade,1,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3807P0Y5:,
HES-IDF-B,HES-IDF-B,10.100.101.52,172.16.20.5,Brocade,1,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3806P034:,
HES-MDF,HES-MDF,10.100.101.50,172.16.20.3,Brocade,2,ICX7450-48P POE 48-port Management Module,SPR08090k,CYR3343N02H:CYR3343N0KP:,
IES-IDF-A,IES-IDF-A,10.100.101.124,172.17.112.4,Brocade,1,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3802P2VT:,
IES-IDF-B,IES-IDF-B,10.100.101.125,172.17.112.5,Brocade,2,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3802P2VS:DUI3820P0N1:,
IES-MDF,IES-MDF,10.100.101.123,172.17.112.3,Brocade,2,ICX7450-48P POE 48-port Management Module,SPR08090k,CYR3343N09S:CYR3343N0A0:,
JCBMS-IDF-A,JCBMS-IDF-A,10.100.101.170,172.17.208.4,Brocade,4,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3802P2TK:DUK3809Q0MC:DUI3809Q03L:DUI3809Q03F:,
JCBMS-IDF-B,JCBMS-IDF-B,10.100.101.47,172.17.208.5,Brocade,3,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3802P2V9:DUI3820P0LH:DUI3809Q03G:,
JCBMS-IDF-C,JCBMS-IDF-C,10.100.101.48,172.17.208.6,Brocade,2,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3802P2TN:DUI3809Q053:,
JCBMS-IDF-D,JCBMS-IDF-D,10.100.101.49,172.17.208.7,Brocade,3,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3802P2TJ:DUI3840P0MW:DUI3809Q03M:,
JCBMS-MDF,JCBMS-MDF,10.100.101.45,172.17.208.3,Brocade,3,ICX7450-48P POE 48-port Management Module,SPR08090k,CYR3343N0AX:CYR3343N08Z:CYR3342P0C7:,
JCBMS-MDF-Intercom,JCBMS-MDF-Intercom,10.100.101.169,172.17.208.8,Brocade,2,ICX7250-24P POE 24-port Management Module,SPR08090k,DUI3809Q035:DUI3809Q03V:,
KES-IDF-A,KES-IDF-A,10.100.101.41,172.16.12.4,Brocade,1,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3812P138:,
KES-IDF-A-Intercom,KES-IDF-A-Intercom,10.100.101.165,172.16.12.7,Brocade,1,ICX6450-48p POE 48-port Management Module,ICX64R08010m,BZT3219M0FB:,
KES-IDF-B,KES-IDF-B,10.100.101.42,172.16.12.5,Brocade,2,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3812P12H:DUI3823P03F:,
KES-IDF-B-Intercom,KES-IDF-B-Intercom,10.100.101.166,172.16.12.8,Brocade,2,ICX6450-48p POE 48-port Management Module,ICX64R08010m,BZT3219M0F9:BZR3218M00Z:,
KES-MDF,KES-MDF,10.100.101.40,172.16.12.3,Brocade,2,ICX7450-48P POE 48-port Management Module,SPR08090k,CYR3343N04Y:CYR3343N03F:,
KES-MDF-Intercom,KES-MDF-Intercom,10.100.101.146,172.16.12.6,Brocade,2,ICX6450-48p POE 48-port Management Module,ICX64R08010m,BZT3219M0E5:BZR3218M00M:,
L3-MON-SRX,L3-MON-SRX,207.191.188.94,192.168.20.200,Juniper,None,None,None,None,
L3-TUNNEL-GA,L3-TUNNEL-GA,10.250.101.2,10.250.101.2,Tunnel,None,None,None,None,
L3-TUNNEL-TX,L3-TUNNEL-TX,10.251.101.2,10.250.101.2,Tunnel,None,None,None,None,
LEC-A-IDF-A,LEC-A-IDF-A,10.100.101.1,172.16.240.3,Brocade,5,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3849N124:DUK3849N12M:DUK3812P05J:DUK3812P05Z:DUK3812P05L:,
LEC-B-IDF-A,LEC-B-IDF-A,10.100.101.3,172.16.242.3,Brocade,7,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3849N22R:DUK3849N091:DUK3849N034:DUK3849N03Z:DUK3849N03E:DUK3807P0PR:DUK3849N0W2:,
LEC-D-IDF-A,LEC-D-IDF-A,10.100.101.16,172.16.244.3,Brocade,2,ICX6450-24p POE 24-port Management Module,ICX64R08010m,BZR3233K04C:BZR3233K05D:,
