RPC000086,RP-ORL-SW04,10.100.182.40,10.189.47.10,Juniper,1,ex3400-48p,18.2R3-S8.5,NY0218400533:,
RPC000087,RP-ORL-SW05,10.100.182.41,10.189.47.9,Juniper,1,ex3400-48p,18.2R3-S8.5,NY0218390652:,
RPC000088,RP-ORL-SW06,10.100.182.42,10.189.47.11,Juniper,1,ex3400-24p,18.2R3-S8.5,NW0218330058:,
RPC000089,RP-ORL-SW07,10.100.182.43,10.189.47.12,Juniper,1,ex3400-24p,18.2R3-S8.5,NW0218330252:,
RPC000091,RP-PAL-CORE-01-S1,10.100.182.45,10.189.48.25,Juniper,2,ex3300-48p,12.3R12-S19.1,GB0214290157:GB0218060100:,
RPC000092,RP-PAL-SW02-S1,10.100.182.46,10.189.48.3,Juniper,2,ex3400-48p,18.2R3-S8.5,NY0218320509:NY0218320145:,
RPC000093,RP-PAL-SW03,10.100.182.47,10.189.48.4,Juniper,1,ex3400-48p,18.2R3-S8.5,NY0218320409:,
RPC000094,RP-PAL-SW04,10.100.182.48,10.189.48.6,Juniper,1,ex3400-24p,18.2R3-S8.5,NW0218330142:,
RPC000095,RP-PAL-SW05,10.100.182.49,10.189.48.7,Juniper,1,ex3400-24p,18.2R3-S8.5,NW0218330071:,
RPC000096,RP-PAL-SW06,10.100.182.50,10.189.48.5,Juniper,1,ex3400-48p,18.2R3-S8.5,NY0218511405:,
RPC000097,RP-PER-CORE-01,10.100.182.51,10.189.13.25,Juniper,1,ex3300-24p,12.3R12-S10,GE0219230193:,
RPC000098,RP-JAX-PHX-CORE-01,10.100.182.52,10.189.29.130,Juniper,2,ex3400-48p,20.2R3-S1.3,NY0218460542:NY0218450698:,
RPC000100,RP-JAX-PHX-SW02,10.100.182.53,10.189.29.132,Juniper,1,ex3400-24p,18.2R3-S8.5,NW0218330234:,
RPC000101,RP-JAX-PHX-SW03,10.100.182.54,10.189.29.135,Juniper,1,ex3400-24p,18.2R3-S8.5,NW0218330052:,
RPC000102,RP-JAX-PHX-SW04,10.100.182.55,10.189.29.133,Juniper,1,ex3400-24p,18.2R3-S8.5,NW0218330083:,
RPC000103,RP-POM-CORE-01,10.100.182.56,10.189.21.1,Juniper,1,ex3300-48p,12.3R12-S19.1,GB0216310621:,
RPC000104,RP-POM-SW01-S1,10.100.182.57,10.189.21.3,Juniper,3,ex3400-48p,18.2R3-S8.5,NY0218320419:NY0218322172:NY0218320657:,
RPC000105,RP-POM-SW02,10.100.182.58,10.189.21.4,Juniper,1,ex3400-48p,18.2R3-S8.5,NY0218320446:,
RPC000107,RP-SAR-CORE-01,10.100.182.59,10.189.40.25,Juniper,1,ex3300-48p,12.3R12-S19.1,GB0218060077:,
RPC000108,RP-SAR-SW01-S1,10.100.182.60,10.189.40.26,Juniper,2,ex3400-48p,18.2R3-S8.5,NY0218320437:NY0218320507:,
RPC000109,RP-STP-SW01,10.100.182.61,10.189.74.5,Juniper,1,ex3400-24p,18.2R3-S8.5,NW0218010211:,
RPC000110,RP-STP-SW02,10.100.182.62,10.189.74.6,Juniper,1,ex3400-24p,18.2R3-S8.5,NW0216510352:,
RPC000111,RP-STP-SW03,10.100.182.63,10.189.74.7,Juniper,1,ex2300-c-12p,18.2R3-S8.5,HV3620170292:,
RPC000112,RP-TAL-CORE-01-S1,10.100.182.64,10.189.19.25,Juniper,2,ex3300-48p,12.3R12-S19.1,GB0218060002:GB0218060221:,
RPC000113,RP-TAL-SW01-S1,10.100.182.65,10.189.19.27,Juniper,2,ex3400-48p,18.2R3-S8.5,NY0218321607:NY0218352171:,
RPC000114,RP-TAL-SW02,10.100.182.66,10.189.19.28,Juniper,1,ex3400-48p,18.2R3-S8.5,NY0218352304:,
RPC000115,RP-TAL-SW03,10.100.182.67,10.189.19.29,Juniper,1,ex3400-48p,18.2R3-S8.5,NY0218512286:,
RPC000116,RP-TAL-SW04,10.100.182.68,10.189.19.30,Juniper,1,ex3400-24p,18.2R3-S8.5,NW0218330256:,
RPC000117,RP-TAL-SW05,10.100.182.69,10.189.19.31,Juniper,1,ex3400-48p,18.2R3-S8.5,NY0218350547:,
RPC000118,RP-TAL-SW06,10.100.182.70,10.189.19.33,Juniper,1,ex3400-48p,18.2R3-S8.5,NY0218321676:,
RPC000119,RP-TAL-SW07,10.100.182.71,10.189.19.34,Juniper,1,ex3400-48p,18.2R3-S8.5,NY0218321647:,
RPC000120,RP-TMP-SW-CRANE,10.100.182.72,10.189.35.23,Juniper,1,ex3400-24p,15.1X53-D58.3,NW0218450232:,
RPC000121,RP-TMP-SW-FACILITY,10.100.182.73,10.189.35.31,Juniper,1,ex3400-24p,18.2R3.4,NW0216430585:,
RPC000122,RP-TMP-SW-HE,10.100.182.74,10.189.35.21,Juniper,1,ex3400-48p,15.1X53-D58.3,NY0218351207:,
RPC000123,RP-TMP-SW-HYDRO,10.100.182.75,10.189.35.27,Juniper,1,ex3400-24p,15.1X53-D58.3,NW0217460239:,
RPC000124,RP-TMP-SW-IDFB-S1,10.100.182.76,10.189.35.29,Juniper,5,ex3400-48p,15.1X53-D58.3,NY0218351726:NY0218351699:NY0218352141:NY0218351895:NY0218350477:,
